 a		phi		phidot		fde		w	1+z	fmatter	frad
    0.198089E-06    0.319596E+00    0.442409E-22    0.134740E-22   -0.100000E+01    0.504825E+07    0.674251E-03    0.999326E+00
    0.198728E-06    0.319596E+00    0.446853E-22    0.136489E-22   -0.100000E+01    0.503200E+07    0.676427E-03    0.999324E+00
    0.199370E-06    0.319596E+00    0.451338E-22    0.138260E-22   -0.100000E+01    0.501580E+07    0.678610E-03    0.999321E+00
    0.200014E-06    0.319596E+00    0.455866E-22    0.140055E-22   -0.100000E+01    0.499965E+07    0.680800E-03    0.999319E+00
    0.200660E-06    0.319596E+00    0.460436E-22    0.141872E-22   -0.100000E+01    0.498356E+07    0.682997E-03    0.999317E+00
    0.201308E-06    0.319596E+00    0.465050E-22    0.143714E-22   -0.100000E+01    0.496752E+07    0.685201E-03    0.999315E+00
    0.201958E-06    0.319596E+00    0.469707E-22    0.145579E-22   -0.100000E+01    0.495152E+07    0.687412E-03    0.999313E+00
    0.202610E-06    0.319596E+00    0.474408E-22    0.147468E-22   -0.100000E+01    0.493559E+07    0.689631E-03    0.999310E+00
    0.203265E-06    0.319596E+00    0.479153E-22    0.149382E-22   -0.100000E+01    0.491970E+07    0.691856E-03    0.999308E+00
    0.203921E-06    0.319596E+00    0.483943E-22    0.151321E-22   -0.100000E+01    0.490386E+07    0.694089E-03    0.999306E+00
    0.204580E-06    0.319596E+00    0.488779E-22    0.153285E-22   -0.100000E+01    0.488807E+07    0.696329E-03    0.999304E+00
    0.205240E-06    0.319596E+00    0.493660E-22    0.155274E-22   -0.100000E+01    0.487234E+07    0.698576E-03    0.999301E+00
    0.205903E-06    0.319596E+00    0.498587E-22    0.157289E-22   -0.100000E+01    0.485666E+07    0.700831E-03    0.999299E+00
    0.206568E-06    0.319596E+00    0.503561E-22    0.159330E-22   -0.100000E+01    0.484102E+07    0.703093E-03    0.999297E+00
    0.207235E-06    0.319596E+00    0.508582E-22    0.161398E-22   -0.100000E+01    0.482544E+07    0.705362E-03    0.999295E+00
    0.207904E-06    0.319596E+00    0.513650E-22    0.163493E-22   -0.100000E+01    0.480990E+07    0.707638E-03    0.999292E+00
    0.208576E-06    0.319596E+00    0.518767E-22    0.165615E-22   -0.100000E+01    0.479442E+07    0.709922E-03    0.999290E+00
    0.209249E-06    0.319596E+00    0.523932E-22    0.167764E-22   -0.100000E+01    0.477899E+07    0.712213E-03    0.999288E+00
    0.209925E-06    0.319596E+00    0.529146E-22    0.169941E-22   -0.100000E+01    0.476360E+07    0.714511E-03    0.999285E+00
    0.210603E-06    0.319596E+00    0.534410E-22    0.172147E-22   -0.100000E+01    0.474827E+07    0.716817E-03    0.999283E+00
    0.211283E-06    0.319596E+00    0.539724E-22    0.174381E-22   -0.100000E+01    0.473298E+07    0.719130E-03    0.999281E+00
    0.211966E-06    0.319596E+00    0.545088E-22    0.176644E-22   -0.100000E+01    0.471775E+07    0.721451E-03    0.999279E+00
    0.212650E-06    0.319596E+00    0.550503E-22    0.178937E-22   -0.100000E+01    0.470256E+07    0.723779E-03    0.999276E+00
    0.213337E-06    0.319596E+00    0.555970E-22    0.181259E-22   -0.100000E+01    0.468742E+07    0.726115E-03    0.999274E+00
    0.214026E-06    0.319596E+00    0.561488E-22    0.183612E-22   -0.100000E+01    0.467233E+07    0.728458E-03    0.999272E+00
    0.214717E-06    0.319596E+00    0.567059E-22    0.185995E-22   -0.100000E+01    0.465729E+07    0.730809E-03    0.999269E+00
    0.215410E-06    0.319596E+00    0.572684E-22    0.188408E-22   -0.100000E+01    0.464230E+07    0.733167E-03    0.999267E+00
    0.216106E-06    0.319596E+00    0.578361E-22    0.190854E-22   -0.100000E+01    0.462736E+07    0.735533E-03    0.999264E+00
    0.216804E-06    0.319596E+00    0.584093E-22    0.193331E-22   -0.100000E+01    0.461246E+07    0.737907E-03    0.999262E+00
    0.217504E-06    0.319596E+00    0.589880E-22    0.195840E-22   -0.100000E+01    0.459761E+07    0.740288E-03    0.999260E+00
    0.218207E-06    0.319596E+00    0.595721E-22    0.198381E-22   -0.100000E+01    0.458281E+07    0.742677E-03    0.999257E+00
    0.218911E-06    0.319596E+00    0.601619E-22    0.200956E-22   -0.100000E+01    0.456806E+07    0.745074E-03    0.999255E+00
    0.219618E-06    0.319596E+00    0.607572E-22    0.203564E-22   -0.100000E+01    0.455336E+07    0.747478E-03    0.999253E+00
    0.220327E-06    0.319596E+00    0.613583E-22    0.206206E-22   -0.100000E+01    0.453870E+07    0.749890E-03    0.999250E+00
    0.221039E-06    0.319596E+00    0.619651E-22    0.208882E-22   -0.100000E+01    0.452409E+07    0.752310E-03    0.999248E+00
    0.221753E-06    0.319596E+00    0.625777E-22    0.211593E-22   -0.100000E+01    0.450953E+07    0.754738E-03    0.999245E+00
    0.222469E-06    0.319596E+00    0.631961E-22    0.214339E-22   -0.100000E+01    0.449501E+07    0.757174E-03    0.999243E+00
    0.223187E-06    0.319596E+00    0.638205E-22    0.217121E-22   -0.100000E+01    0.448054E+07    0.759617E-03    0.999240E+00
    0.223908E-06    0.319596E+00    0.644508E-22    0.219938E-22   -0.100000E+01    0.446612E+07    0.762068E-03    0.999238E+00
    0.224631E-06    0.319596E+00    0.650871E-22    0.222793E-22   -0.100000E+01    0.445174E+07    0.764527E-03    0.999235E+00
    0.225357E-06    0.319596E+00    0.657296E-22    0.225684E-22   -0.100000E+01    0.443741E+07    0.766995E-03    0.999233E+00
    0.226085E-06    0.319596E+00    0.663782E-22    0.228613E-22   -0.100000E+01    0.442312E+07    0.769470E-03    0.999231E+00
    0.226815E-06    0.319596E+00    0.670330E-22    0.231580E-22   -0.100000E+01    0.440889E+07    0.771953E-03    0.999228E+00
    0.227547E-06    0.319596E+00    0.676940E-22    0.234586E-22   -0.100000E+01    0.439469E+07    0.774444E-03    0.999226E+00
    0.228282E-06    0.319596E+00    0.683614E-22    0.237630E-22   -0.100000E+01    0.438055E+07    0.776943E-03    0.999223E+00
    0.229019E-06    0.319596E+00    0.690352E-22    0.240714E-22   -0.100000E+01    0.436645E+07    0.779450E-03    0.999221E+00
    0.229759E-06    0.319596E+00    0.697155E-22    0.243838E-22   -0.100000E+01    0.435239E+07    0.781965E-03    0.999218E+00
    0.230501E-06    0.319596E+00    0.704022E-22    0.247003E-22   -0.100000E+01    0.433838E+07    0.784489E-03    0.999216E+00
    0.231245E-06    0.319596E+00    0.710956E-22    0.250208E-22   -0.100000E+01    0.432441E+07    0.787020E-03    0.999213E+00
    0.231992E-06    0.319596E+00    0.717956E-22    0.253455E-22   -0.100000E+01    0.431049E+07    0.789560E-03    0.999210E+00
    0.232741E-06    0.319596E+00    0.725023E-22    0.256745E-22   -0.100000E+01    0.429662E+07    0.792108E-03    0.999208E+00
    0.233493E-06    0.319596E+00    0.732158E-22    0.260077E-22   -0.100000E+01    0.428279E+07    0.794664E-03    0.999205E+00
    0.234247E-06    0.319596E+00    0.739362E-22    0.263452E-22   -0.100000E+01    0.426900E+07    0.797228E-03    0.999203E+00
    0.235003E-06    0.319596E+00    0.746635E-22    0.266871E-22   -0.100000E+01    0.425526E+07    0.799800E-03    0.999200E+00
    0.235762E-06    0.319596E+00    0.753977E-22    0.270335E-22   -0.100000E+01    0.424156E+07    0.802381E-03    0.999198E+00
    0.236524E-06    0.319596E+00    0.761390E-22    0.273843E-22   -0.100000E+01    0.422791E+07    0.804971E-03    0.999195E+00
    0.237288E-06    0.319596E+00    0.768874E-22    0.277397E-22   -0.100000E+01    0.421430E+07    0.807568E-03    0.999192E+00
    0.238054E-06    0.319596E+00    0.776431E-22    0.280997E-22   -0.100000E+01    0.420073E+07    0.810174E-03    0.999190E+00
    0.238823E-06    0.319596E+00    0.784059E-22    0.284644E-22   -0.100000E+01    0.418721E+07    0.812788E-03    0.999187E+00
    0.239594E-06    0.319596E+00    0.791762E-22    0.288338E-22   -0.100000E+01    0.417373E+07    0.815411E-03    0.999185E+00
    0.240368E-06    0.319596E+00    0.799538E-22    0.292080E-22   -0.100000E+01    0.416029E+07    0.818042E-03    0.999182E+00
    0.241144E-06    0.319596E+00    0.807389E-22    0.295870E-22   -0.100000E+01    0.414690E+07    0.820682E-03    0.999179E+00
    0.241923E-06    0.319596E+00    0.815315E-22    0.299710E-22   -0.100000E+01    0.413355E+07    0.823330E-03    0.999177E+00
    0.242704E-06    0.319596E+00    0.823318E-22    0.303600E-22   -0.100000E+01    0.412024E+07    0.825987E-03    0.999174E+00
    0.243488E-06    0.319596E+00    0.831398E-22    0.307540E-22   -0.100000E+01    0.410698E+07    0.828652E-03    0.999171E+00
    0.244274E-06    0.319596E+00    0.839555E-22    0.311531E-22   -0.100000E+01    0.409376E+07    0.831326E-03    0.999169E+00
    0.245063E-06    0.319596E+00    0.847791E-22    0.315574E-22   -0.100000E+01    0.408058E+07    0.834008E-03    0.999166E+00
    0.245854E-06    0.319596E+00    0.856107E-22    0.319670E-22   -0.100000E+01    0.406745E+07    0.836700E-03    0.999163E+00
    0.246648E-06    0.319596E+00    0.864502E-22    0.323818E-22   -0.100000E+01    0.405435E+07    0.839399E-03    0.999161E+00
    0.247445E-06    0.319596E+00    0.872979E-22    0.328021E-22   -0.100000E+01    0.404130E+07    0.842108E-03    0.999158E+00
    0.248244E-06    0.319596E+00    0.881537E-22    0.332278E-22   -0.100000E+01    0.402829E+07    0.844825E-03    0.999155E+00
    0.249046E-06    0.319596E+00    0.890177E-22    0.336590E-22   -0.100000E+01    0.401533E+07    0.847551E-03    0.999152E+00
    0.249850E-06    0.319596E+00    0.898901E-22    0.340958E-22   -0.100000E+01    0.400240E+07    0.850286E-03    0.999150E+00
    0.250657E-06    0.319596E+00    0.907709E-22    0.345383E-22   -0.100000E+01    0.398952E+07    0.853030E-03    0.999147E+00
    0.251466E-06    0.319596E+00    0.916601E-22    0.349865E-22   -0.100000E+01    0.397667E+07    0.855782E-03    0.999144E+00
    0.252279E-06    0.319596E+00    0.925580E-22    0.354406E-22   -0.100000E+01    0.396387E+07    0.858543E-03    0.999141E+00
    0.253093E-06    0.319596E+00    0.934645E-22    0.359005E-22   -0.100000E+01    0.395111E+07    0.861314E-03    0.999139E+00
    0.253911E-06    0.319596E+00    0.943797E-22    0.363664E-22   -0.100000E+01    0.393839E+07    0.864093E-03    0.999136E+00
    0.254731E-06    0.319596E+00    0.953038E-22    0.368384E-22   -0.100000E+01    0.392572E+07    0.866881E-03    0.999133E+00
    0.255553E-06    0.319596E+00    0.962368E-22    0.373165E-22   -0.100000E+01    0.391308E+07    0.869678E-03    0.999130E+00
    0.256379E-06    0.319596E+00    0.971788E-22    0.378007E-22   -0.100000E+01    0.390048E+07    0.872484E-03    0.999128E+00
    0.257207E-06    0.319596E+00    0.981298E-22    0.382913E-22   -0.100000E+01    0.388793E+07    0.875300E-03    0.999125E+00
    0.258037E-06    0.319596E+00    0.990901E-22    0.387882E-22   -0.100000E+01    0.387541E+07    0.878124E-03    0.999122E+00
    0.258871E-06    0.319596E+00    0.100060E-21    0.392916E-22   -0.100000E+01    0.386293E+07    0.880957E-03    0.999119E+00
    0.259707E-06    0.319596E+00    0.101039E-21    0.398015E-22   -0.100000E+01    0.385050E+07    0.883800E-03    0.999116E+00
    0.260545E-06    0.319596E+00    0.102027E-21    0.403181E-22   -0.100000E+01    0.383810E+07    0.886651E-03    0.999113E+00
    0.261387E-06    0.319596E+00    0.103025E-21    0.408413E-22   -0.100000E+01    0.382575E+07    0.889512E-03    0.999110E+00
    0.262231E-06    0.319596E+00    0.104032E-21    0.413713E-22   -0.100000E+01    0.381343E+07    0.892382E-03    0.999108E+00
    0.263078E-06    0.319596E+00    0.105049E-21    0.419082E-22   -0.100000E+01    0.380116E+07    0.895262E-03    0.999105E+00
    0.263927E-06    0.319596E+00    0.106077E-21    0.424521E-22   -0.100000E+01    0.378892E+07    0.898150E-03    0.999102E+00
    0.264780E-06    0.319596E+00    0.107114E-21    0.430030E-22   -0.100000E+01    0.377673E+07    0.901048E-03    0.999099E+00
    0.265635E-06    0.319596E+00    0.108161E-21    0.435611E-22   -0.100000E+01    0.376457E+07    0.903955E-03    0.999096E+00
    0.266493E-06    0.319596E+00    0.109218E-21    0.441264E-22   -0.100000E+01    0.375245E+07    0.906872E-03    0.999093E+00
    0.267353E-06    0.319596E+00    0.110285E-21    0.446991E-22   -0.100000E+01    0.374037E+07    0.909798E-03    0.999090E+00
    0.268217E-06    0.319596E+00    0.111363E-21    0.452792E-22   -0.100000E+01    0.372833E+07    0.912734E-03    0.999087E+00
    0.269083E-06    0.319596E+00    0.112451E-21    0.458668E-22   -0.100000E+01    0.371633E+07    0.915679E-03    0.999084E+00
    0.269952E-06    0.319596E+00    0.113549E-21    0.464620E-22   -0.100000E+01    0.370436E+07    0.918633E-03    0.999081E+00
    0.270824E-06    0.319596E+00    0.114659E-21    0.470650E-22   -0.100000E+01    0.369244E+07    0.921597E-03    0.999078E+00
    0.271698E-06    0.319596E+00    0.115779E-21    0.476758E-22   -0.100000E+01    0.368055E+07    0.924571E-03    0.999075E+00
    0.272576E-06    0.319596E+00    0.116909E-21    0.482945E-22   -0.100000E+01    0.366871E+07    0.927554E-03    0.999072E+00
    0.273456E-06    0.319596E+00    0.118051E-21    0.489212E-22   -0.100000E+01    0.365690E+07    0.930546E-03    0.999069E+00
    0.274339E-06    0.319596E+00    0.119204E-21    0.495561E-22   -0.100000E+01    0.364512E+07    0.933549E-03    0.999066E+00
    0.275225E-06    0.319596E+00    0.120368E-21    0.501992E-22   -0.100000E+01    0.363339E+07    0.936561E-03    0.999063E+00
    0.276114E-06    0.319596E+00    0.121543E-21    0.508507E-22   -0.100000E+01    0.362169E+07    0.939582E-03    0.999060E+00
    0.277006E-06    0.319596E+00    0.122729E-21    0.515106E-22   -0.100000E+01    0.361004E+07    0.942614E-03    0.999057E+00
    0.277900E-06    0.319596E+00    0.123927E-21    0.521791E-22   -0.100000E+01    0.359841E+07    0.945655E-03    0.999054E+00
    0.278798E-06    0.319596E+00    0.125137E-21    0.528562E-22   -0.100000E+01    0.358683E+07    0.948706E-03    0.999051E+00
    0.279698E-06    0.319596E+00    0.126358E-21    0.535422E-22   -0.100000E+01    0.357528E+07    0.951767E-03    0.999048E+00
    0.280601E-06    0.319596E+00    0.127591E-21    0.542370E-22   -0.100000E+01    0.356378E+07    0.954838E-03    0.999045E+00
    0.281507E-06    0.319596E+00    0.128836E-21    0.549409E-22   -0.100000E+01    0.355230E+07    0.957919E-03    0.999042E+00
    0.282417E-06    0.319596E+00    0.130093E-21    0.556539E-22   -0.100000E+01    0.354087E+07    0.961009E-03    0.999039E+00
    0.283329E-06    0.319596E+00    0.131363E-21    0.563761E-22   -0.100000E+01    0.352947E+07    0.964110E-03    0.999036E+00
    0.284244E-06    0.319596E+00    0.132644E-21    0.571077E-22   -0.100000E+01    0.351811E+07    0.967220E-03    0.999033E+00
    0.285162E-06    0.319596E+00    0.133938E-21    0.578488E-22   -0.100000E+01    0.350678E+07    0.970341E-03    0.999030E+00
    0.286083E-06    0.319596E+00    0.135245E-21    0.585996E-22   -0.100000E+01    0.349550E+07    0.973472E-03    0.999027E+00
    0.287006E-06    0.319596E+00    0.136564E-21    0.593600E-22   -0.100000E+01    0.348424E+07    0.976612E-03    0.999023E+00
    0.287933E-06    0.319596E+00    0.137896E-21    0.601304E-22   -0.100000E+01    0.347303E+07    0.979763E-03    0.999020E+00
    0.288863E-06    0.319596E+00    0.139241E-21    0.609107E-22   -0.100000E+01    0.346185E+07    0.982924E-03    0.999017E+00
    0.289796E-06    0.319596E+00    0.140598E-21    0.617012E-22   -0.100000E+01    0.345070E+07    0.986095E-03    0.999014E+00
    0.290732E-06    0.319596E+00    0.141969E-21    0.625019E-22   -0.100000E+01    0.343959E+07    0.989277E-03    0.999011E+00
    0.291671E-06    0.319596E+00    0.143354E-21    0.633130E-22   -0.100000E+01    0.342852E+07    0.992468E-03    0.999008E+00
    0.292613E-06    0.319596E+00    0.144751E-21    0.641346E-22   -0.100000E+01    0.341749E+07    0.995670E-03    0.999004E+00
    0.293558E-06    0.319596E+00    0.146163E-21    0.649669E-22   -0.100000E+01    0.340648E+07    0.998883E-03    0.999001E+00
    0.294506E-06    0.319596E+00    0.147587E-21    0.658100E-22   -0.100000E+01    0.339552E+07    0.100211E-02    0.998998E+00
    0.295457E-06    0.319596E+00    0.149026E-21    0.666641E-22   -0.100000E+01    0.338459E+07    0.100534E-02    0.998995E+00
    0.296411E-06    0.319596E+00    0.150479E-21    0.675292E-22   -0.100000E+01    0.337369E+07    0.100858E-02    0.998991E+00
    0.297368E-06    0.319596E+00    0.151945E-21    0.684055E-22   -0.100000E+01    0.336283E+07    0.101184E-02    0.998988E+00
    0.298329E-06    0.319596E+00    0.153426E-21    0.692932E-22   -0.100000E+01    0.335201E+07    0.101510E-02    0.998985E+00
    0.299292E-06    0.319596E+00    0.154922E-21    0.701925E-22   -0.100000E+01    0.334122E+07    0.101837E-02    0.998982E+00
    0.300259E-06    0.319596E+00    0.156431E-21    0.711034E-22   -0.100000E+01    0.333046E+07    0.102166E-02    0.998978E+00
    0.301228E-06    0.319596E+00    0.157956E-21    0.720261E-22   -0.100000E+01    0.331974E+07    0.102496E-02    0.998975E+00
    0.302201E-06    0.319596E+00    0.159495E-21    0.729608E-22   -0.100000E+01    0.330905E+07    0.102826E-02    0.998972E+00
    0.303177E-06    0.319596E+00    0.161049E-21    0.739076E-22   -0.100000E+01    0.329840E+07    0.103158E-02    0.998968E+00
    0.304156E-06    0.319596E+00    0.162618E-21    0.748668E-22   -0.100000E+01    0.328778E+07    0.103491E-02    0.998965E+00
    0.305138E-06    0.319596E+00    0.164202E-21    0.758383E-22   -0.100000E+01    0.327720E+07    0.103825E-02    0.998962E+00
    0.306124E-06    0.319596E+00    0.165802E-21    0.768225E-22   -0.100000E+01    0.326665E+07    0.104160E-02    0.998958E+00
    0.307112E-06    0.319596E+00    0.167417E-21    0.778194E-22   -0.100000E+01    0.325614E+07    0.104496E-02    0.998955E+00
    0.308104E-06    0.319596E+00    0.169048E-21    0.788293E-22   -0.100000E+01    0.324565E+07    0.104833E-02    0.998952E+00
